id,type_Krippendroffis_alpha
1431.0,1.0
1432.0,1.0
1435.0,0.6588235294117647
1437.0,1.0
1439.0,0.6588235294117647
1454.0,1.0
1455.0,1.0
1463.0,1.0
1466.0,1.0
1478.0,0.4821428571428572
1479.0,0.6588235294117647
1482.0,1.0
1483.0,1.0
1484.0,1.0
1485.0,0.7903614457831325
1486.0,0.5396825396825398
1490.0,1.0
1493.0,1.0
1504.0,0.6588235294117647
1511.0,1.0
1512.0,0.18437499999999996
1517.0,1.0
1518.0,1.0
1523.0,0.3710843373493976
1524.0,1.0
1526.0,0.2926829268292682
1542.0,1.0
1547.0,0.6588235294117647
1548.0,1.0
1551.0,1.0
1552.0,-0.011627906976744207
1555.0,-0.011627906976744207
1556.0,-0.011627906976744207
1557.0,1.0
1558.0,-0.011627906976744207
1560.0,0.646341463414634
1565.0,1.0
1566.0,-0.011627906976744207
1568.0,0.18437499999999996
1571.0,1.0
1572.0,1.0
1573.0,1.0
1574.0,1.0
1578.0,1.0
1583.0,1.0
1584.0,1.0
1586.0,1.0
1587.0,1.0
1588.0,1.0
1593.0,1.0
1594.0,1.0
1595.0,1.0
1596.0,1.0
1599.0,1.0
1600.0,0.7903614457831325
1608.0,1.0
1611.0,1.0
1612.0,1.0
1619.0,1.0
1620.0,1.0
1628.0,1.0
1629.0,1.0
1630.0,0.6588235294117647
1631.0,1.0
1632.0,-0.011627906976744207
1634.0,1.0
1635.0,1.0
1637.0,0.4821428571428572
1638.0,0.4821428571428572
1639.0,-0.02352941176470602
1640.0,0.7903614457831325
1642.0,0.6588235294117647
1643.0,1.0
1644.0,-0.011627906976744207
1645.0,1.0
1646.0,1.0
1647.0,0.6588235294117647
1648.0,0.6588235294117647
1651.0,0.3710843373493976
1652.0,1.0
1653.0,1.0
1657.0,1.0
1658.0,1.0
1661.0,0.6588235294117647
1662.0,-0.02352941176470602
1663.0,0.7903614457831325
1667.0,0.6588235294117647
1668.0,0.6588235294117647
1677.0,1.0
1678.0,1.0
1683.0,0.6588235294117647
1684.0,0.6588235294117647
1687.0,-0.02352941176470602
1688.0,1.0
1689.0,0.6588235294117647
1690.0,0.4821428571428572
1695.0,1.0
1696.0,0.646341463414634
1703.0,0.4821428571428572
1704.0,1.0
1709.0,-0.011627906976744207
1714.0,-0.03571428571428559
1715.0,1.0
1716.0,1.0
1717.0,0.6588235294117647
1721.0,0.6588235294117647
1722.0,0.4821428571428572
1723.0,1.0
1724.0,1.0
1725.0,1.0
1727.0,1.0
1728.0,0.6588235294117647
1729.0,0.6588235294117647
1730.0,0.4821428571428572
1731.0,0.6588235294117647
1732.0,1.0
1733.0,1.0
1734.0,1.0
1737.0,0.8465608465608465
1738.0,0.7903614457831325
1739.0,0.8465608465608465
1740.0,1.0
1741.0,0.646341463414634
1744.0,0.6588235294117647
1749.0,0.10769230769230764
1750.0,0.646341463414634
1754.0,1.0
1755.0,1.0
1756.0,0.728125
1767.0,-0.02352941176470602
1768.0,0.3710843373493976
1769.0,0.4821428571428572
1772.0,-0.011627906976744207
1773.0,-0.011627906976744207
1775.0,0.4821428571428572
1776.0,0.5396825396825398
1777.0,1.0
1778.0,1.0
1779.0,0.7903614457831325
1780.0,0.38818565400843885
1781.0,1.0
1782.0,1.0
1783.0,1.0
1786.0,1.0
1791.0,0.6588235294117647
1793.0,0.3710843373493976
1794.0,1.0
1795.0,1.0
1798.0,1.0
1799.0,1.0
1801.0,1.0
1802.0,1.0
1803.0,-0.011627906976744207
1806.0,-0.03571428571428559
1821.0,1.0
1835.0,1.0
1836.0,0.4821428571428572
1845.0,0.646341463414634
1849.0,0.646341463414634
1850.0,0.646341463414634
1851.0,0.6588235294117647
1852.0,1.0
1853.0,1.0
1854.0,1.0
1855.0,0.7903614457831325
1856.0,0.7903614457831325
1859.0,1.0
1861.0,1.0
1862.0,0.7903614457831325
1867.0,0.6588235294117647
1868.0,1.0
1874.0,-0.011627906976744207
1878.0,1.0
1879.0,0.6588235294117647
1880.0,0.4821428571428572
1881.0,1.0
1882.0,1.0
1883.0,1.0
1884.0,1.0
1887.0,1.0
1888.0,0.7903614457831325
1889.0,-0.07407407407407396
1890.0,0.7903614457831325
1893.0,1.0
1894.0,1.0
1895.0,0.3710843373493976
1897.0,0.646341463414634
1898.0,0.646341463414634
1899.0,1.0
1900.0,1.0
1901.0,0.5396825396825398
1902.0,0.5396825396825398
1905.0,0.7903614457831325
1906.0,0.7903614457831325
1907.0,0.646341463414634
1908.0,1.0
1909.0,1.0
1910.0,1.0
1911.0,0.2926829268292682
1912.0,0.646341463414634
1913.0,0.2926829268292682
1914.0,1.0
1915.0,0.7903614457831325
1916.0,0.4821428571428572
1917.0,1.0
1918.0,1.0
1920.0,0.4821428571428572
1921.0,0.2328042328042329
1922.0,0.8465608465608465
1925.0,0.2926829268292682
1926.0,0.4821428571428572
1929.0,0.7903614457831325
1930.0,0.4821428571428572
1931.0,0.3710843373493976
1934.0,0.4821428571428572
1935.0,0.4821428571428572
1939.0,1.0
1942.0,1.0
1944.0,-0.02352941176470602
1945.0,0.4821428571428572
1946.0,0.3710843373493976
1947.0,0.3710843373493976
1948.0,1.0
1949.0,1.0
1950.0,1.0
1951.0,0.6588235294117647
1952.0,1.0
1953.0,0.3710843373493976
1954.0,0.646341463414634
1956.0,0.3710843373493976
1957.0,-0.011627906976744207
1959.0,0.3710843373493976
1967.0,1.0
1968.0,1.0
1969.0,1.0
1970.0,1.0
1978.0,0.6588235294117647
1984.0,1.0
1985.0,0.7903614457831325
1986.0,0.6588235294117647
1987.0,0.6588235294117647
1988.0,0.3710843373493976
1989.0,0.3710843373493976
1996.0,0.3710843373493976
1997.0,0.4821428571428572
2002.0,1.0
2003.0,0.3710843373493976
2004.0,1.0
2005.0,0.7903614457831325
2007.0,0.2926829268292682
2009.0,0.2926829268292682
2014.0,-0.02352941176470602
2015.0,0.6588235294117647
2019.0,1.0
2024.0,1.0
2025.0,1.0
2026.0,1.0
2027.0,1.0
2028.0,1.0
2029.0,1.0
2030.0,0.7903614457831325
2031.0,-0.04819277108433728
2034.0,0.6588235294117647
2036.0,0.3710843373493976
2037.0,0.2926829268292682
2038.0,1.0
2039.0,1.0
2040.0,0.3710843373493976
2041.0,1.0
2046.0,1.0
2047.0,1.0
2048.0,1.0
2049.0,0.4821428571428572
2050.0,1.0
2051.0,0.4821428571428572
2057.0,1.0
2058.0,1.0
2059.0,1.0
2063.0,1.0
2064.0,1.0
2065.0,0.4821428571428572
2066.0,1.0
2067.0,1.0
2068.0,1.0
2069.0,0.2926829268292682
2070.0,0.3710843373493976
2071.0,0.3710843373493976
2072.0,-0.04819277108433728
2077.0,0.646341463414634
2082.0,1.0
2089.0,0.4821428571428572
2090.0,0.4821428571428572
2091.0,0.8465608465608465
2092.0,1.0
2093.0,1.0
2094.0,1.0
2095.0,1.0
2096.0,1.0
2097.0,0.6588235294117647
2098.0,1.0
2100.0,0.6588235294117647
2102.0,1.0
2104.0,1.0
2113.0,1.0
2114.0,1.0
2119.0,1.0
2120.0,1.0
2127.0,0.6588235294117647
2128.0,0.2926829268292682
2139.0,1.0
2140.0,1.0
2141.0,1.0
2142.0,1.0
2143.0,-0.011627906976744207
2144.0,0.4821428571428572
2145.0,1.0
2146.0,0.4821428571428572
2147.0,0.4821428571428572
2148.0,0.646341463414634
2149.0,-0.04819277108433728
2150.0,0.4821428571428572
2152.0,0.3710843373493976
2163.0,1.0
2164.0,1.0
2168.0,1.0
2170.0,1.0
2171.0,0.4821428571428572
2172.0,0.4821428571428572
2173.0,0.8465608465608465
2174.0,1.0
2175.0,0.7903614457831325
2176.0,1.0
2177.0,1.0
2178.0,0.4821428571428572
2181.0,0.4821428571428572
2182.0,0.646341463414634
2185.0,0.6588235294117647
2186.0,1.0
2189.0,0.3710843373493976
2190.0,1.0
2191.0,0.6588235294117647
2192.0,-0.02352941176470602
2205.0,-0.02352941176470602
2206.0,0.4821428571428572
2207.0,1.0
2208.0,-0.03571428571428559
2209.0,0.2328042328042329
2210.0,0.728125
2217.0,1.0
2218.0,1.0
2219.0,0.4821428571428572
2220.0,0.4821428571428572
2222.0,-0.011627906976744207
2223.0,0.646341463414634
2224.0,0.646341463414634
2227.0,0.4821428571428572
2228.0,0.8776371308016877
2229.0,1.0
2230.0,0.7903614457831325
2231.0,0.728125
2232.0,0.45625000000000004
2237.0,1.0
2245.0,1.0
2248.0,1.0
2250.0,0.4821428571428572
2251.0,0.646341463414634
2252.0,1.0
2253.0,1.0
2254.0,1.0
2255.0,0.4821428571428572
2256.0,1.0
2257.0,0.4821428571428572
2258.0,1.0
2259.0,1.0
2260.0,-0.060975609756097615
2261.0,1.0
2263.0,1.0
2264.0,1.0
2265.0,1.0
2266.0,1.0
2267.0,1.0
2270.0,1.0
2283.0,1.0
2285.0,1.0
2286.0,0.3710843373493976
2287.0,0.3710843373493976
633.0,-0.011627906976744207
1130.0,0.0
average,0.6735775280624637
