id,type_Krippendroffis_alpha
140.0,1.0
99.0,1.0
988.0,1.0
310.0,0.6481481481481481
989.0,1.0
368.0,-0.0674157303370786
990.0,0.37362637362637363
991.0,-0.0439560439560438
46.0,0.5425361155698234
89.0,0.6481481481481481
381.0,0.6360153256704981
992.0,0.8475120385232745
203.0,0.7790697674418605
292.0,0.623015873015873
993.0,0.2962962962962963
994.0,0.5425361155698234
358.0,1.0
234.0,0.8475120385232745
225.0,0.8786717752234994
995.0,0.5425361155698234
996.0,0.7301136363636364
324.0,0.4836956521739131
997.0,0.7301136363636364
998.0,0.8475120385232745
108.0,0.6360153256704981
999.0,0.4602272727272727
163.0,0.8475120385232745
264.0,0.7912087912087913
1000.0,0.4836956521739131
180.0,0.4602272727272727
65.0,0.8475120385232745
1001.0,1.0
307.0,0.6481481481481481
186.0,0.5581395348837209
1002.0,0.6481481481481481
1003.0,0.2962962962962963
1004.0,0.6481481481481481
25.0,0.8475120385232745
313.0,0.4836956521739131
1005.0,1.0
1007.0,0.6481481481481481
207.0,0.39335887611749676
202.0,0.4602272727272727
17.0,1.0
171.0,1.0
206.0,0.6481481481481481
1008.0,-0.010638297872340496
212.0,0.6951871657754011
24.0,1.0
96.0,0.5425361155698234
290.0,0.5425361155698234
141.0,1.0
103.0,0.2887700534759359
247.0,0.6481481481481481
32.0,0.7912087912087913
34.0,0.5425361155698234
252.0,0.6360153256704981
1009.0,0.6360153256704981
1010.0,0.49197860962566853
1011.0,0.33720930232558133
1012.0,0.39335887611749676
218.0,0.2375601926163724
1013.0,0.2375601926163724
1014.0,-0.021505376344086002
214.0,0.5425361155698234
1015.0,1.0
344.0,0.6951871657754011
1016.0,0.4836956521739131
71.0,0.7301136363636364
50.0,0.7912087912087913
143.0,0.8475120385232745
273.0,1.0
276.0,0.8786717752234994
374.0,0.7912087912087913
1018.0,1.0
334.0,0.8475120385232745
1019.0,0.6481481481481481
1020.0,1.0
184.0,0.8475120385232745
1021.0,0.37362637362637363
377.0,0.6360153256704981
1022.0,0.6594982078853047
1023.0,-0.032608695652173836
83.0,0.43452380952380953
240.0,1.0
398.0,1.0
399.0,0.6481481481481481
400.0,0.4836956521739131
401.0,0.6481481481481481
402.0,0.6481481481481481
403.0,0.6481481481481481
210.0,0.4602272727272727
372.0,1.0
404.0,0.4836956521739131
219.0,0.5425361155698234
405.0,0.4836956521739131
406.0,0.4836956521739131
407.0,-0.021505376344086002
408.0,0.6594982078853047
409.0,1.0
410.0,0.6481481481481481
411.0,1.0
412.0,-0.032608695652173836
413.0,1.0
414.0,1.0
129.0,0.6360153256704981
181.0,0.2962962962962963
415.0,0.7912087912087913
193.0,0.6481481481481481
416.0,0.4836956521739131
417.0,0.6594982078853047
419.0,0.8475120385232745
420.0,1.0
62.0,0.7790697674418605
421.0,1.0
331.0,0.6360153256704981
422.0,0.6360153256704981
423.0,0.6360153256704981
424.0,1.0
425.0,1.0
317.0,1.0
295.0,0.8475120385232745
426.0,0.37362637362637363
427.0,0.2962962962962963
428.0,1.0
429.0,0.8786717752234994
204.0,0.8475120385232745
430.0,0.4836956521739131
431.0,0.4836956521739131
432.0,0.37362637362637363
179.0,-0.05555555555555558
215.0,0.37362637362637363
433.0,0.4836956521739131
115.0,0.43452380952380953
209.0,0.37362637362637363
200.0,1.0
434.0,0.7912087912087913
230.0,0.6360153256704981
78.0,1.0
256.0,0.6481481481481481
260.0,0.6481481481481481
293.0,0.8475120385232745
393.0,0.37362637362637363
384.0,0.7301136363636364
435.0,0.7912087912087913
107.0,0.6951871657754011
436.0,1.0
261.0,1.0
437.0,-0.010638297872340496
438.0,0.4836956521739131
439.0,1.0
392.0,0.7301136363636364
354.0,0.4602272727272727
440.0,0.7912087912087913
441.0,1.0
442.0,1.0
280.0,0.5581395348837209
236.0,0.7301136363636364
443.0,1.0
444.0,1.0
445.0,1.0
446.0,0.4836956521739131
301.0,0.6360153256704981
74.0,0.7301136363636364
447.0,0.4836956521739131
448.0,1.0
449.0,0.7912087912087913
187.0,0.7912087912087913
197.0,0.7301136363636364
450.0,-0.032608695652173836
451.0,0.4836956521739131
452.0,0.8475120385232745
286.0,0.5581395348837209
199.0,0.39335887611749676
297.0,0.2962962962962963
453.0,0.6594982078853047
165.0,0.6594982078853047
380.0,0.6951871657754011
454.0,1.0
169.0,0.8475120385232745
3.0,1.0
390.0,1.0
378.0,0.5425361155698234
289.0,0.8475120385232745
455.0,1.0
337.0,0.7790697674418605
456.0,1.0
457.0,0.5425361155698234
458.0,0.4836956521739131
460.0,0.6481481481481481
461.0,0.5425361155698234
121.0,1.0
183.0,1.0
281.0,0.8786717752234994
394.0,0.6481481481481481
462.0,0.4836956521739131
379.0,0.4602272727272727
323.0,0.5425361155698234
463.0,0.6594982078853047
314.0,0.6481481481481481
464.0,0.8983957219251337
465.0,1.0
466.0,1.0
366.0,0.4602272727272727
251.0,1.0
239.0,1.0
467.0,0.6481481481481481
105.0,1.0
341.0,0.8515625
168.0,0.8475120385232745
194.0,0.4836956521739131
468.0,0.7912087912087913
469.0,0.8475120385232745
470.0,0.8475120385232745
338.0,0.8983957219251337
471.0,1.0
134.0,0.4836956521739131
472.0,0.4836956521739131
473.0,0.8475120385232745
72.0,0.39335887611749676
474.0,0.5425361155698234
475.0,0.5425361155698234
476.0,1.0
477.0,1.0
478.0,1.0
263.0,1.0
479.0,0.6481481481481481
5.0,0.5581395348837209
480.0,1.0
298.0,0.7301136363636364
481.0,0.4836956521739131
299.0,1.0
326.0,0.2375601926163724
119.0,0.5425361155698234
482.0,0.6481481481481481
483.0,0.4836956521739131
319.0,0.5581395348837209
373.0,0.6481481481481481
75.0,1.0
350.0,0.5581395348837209
484.0,1.0
485.0,1.0
166.0,1.0
278.0,0.8475120385232745
348.0,0.8983957219251337
106.0,0.6951871657754011
487.0,0.4836956521739131
489.0,0.5425361155698234
100.0,0.8475120385232745
490.0,1.0
138.0,0.8786717752234994
191.0,0.43452380952380953
375.0,0.5425361155698234
213.0,0.6360153256704981
491.0,0.37362637362637363
328.0,1.0
492.0,-0.021505376344086002
493.0,0.5425361155698234
494.0,1.0
495.0,0.4836956521739131
496.0,-0.032608695652173836
497.0,0.5425361155698234
498.0,0.8475120385232745
499.0,0.8475120385232745
283.0,0.7301136363636364
500.0,0.6481481481481481
501.0,0.6481481481481481
502.0,0.37362637362637363
503.0,0.4836956521739131
504.0,-0.010638297872340496
505.0,0.37362637362637363
506.0,1.0
231.0,1.0
145.0,0.6360153256704981
285.0,0.6951871657754011
30.0,0.7301136363636364
262.0,0.8475120385232745
507.0,0.4836956521739131
508.0,1.0
509.0,0.7912087912087913
510.0,1.0
135.0,0.7912087912087913
513.0,0.4836956521739131
228.0,0.7358665430954587
60.0,0.8786717752234994
2.0,1.0
515.0,0.37362637362637363
15.0,0.7912087912087913
42.0,1.0
59.0,0.6481481481481481
66.0,1.0
516.0,0.4836956521739131
517.0,-0.010638297872340496
519.0,-0.021505376344086002
520.0,-0.021505376344086002
73.0,0.7301136363636364
82.0,0.8475120385232745
522.0,-0.05555555555555558
87.0,1.0
90.0,0.7912087912087913
91.0,-0.0439560439560438
95.0,0.6481481481481481
122.0,0.2375601926163724
123.0,0.4836956521739131
125.0,0.4602272727272727
139.0,0.4836956521739131
162.0,0.6481481481481481
523.0,0.37362637362637363
185.0,0.6360153256704981
188.0,0.6481481481481481
192.0,0.6481481481481481
201.0,0.2962962962962963
524.0,0.6594982078853047
205.0,0.4836956521739131
525.0,-0.032608695652173836
216.0,0.6360153256704981
217.0,-0.021505376344086002
224.0,0.2375601926163724
227.0,0.6951871657754011
246.0,1.0
253.0,0.7790697674418605
526.0,1.0
527.0,0.4836956521739131
267.0,0.4836956521739131
272.0,0.7301136363636364
275.0,0.6951871657754011
528.0,-0.032608695652173836
282.0,0.2962962962962963
529.0,0.6481481481481481
530.0,0.8475120385232745
300.0,0.7912087912087913
325.0,1.0
330.0,0.8983957219251337
333.0,0.6481481481481481
335.0,0.7790697674418605
531.0,0.6594982078853047
351.0,0.7790697674418605
353.0,0.6951871657754011
356.0,0.6360153256704981
359.0,0.5425361155698234
532.0,0.6594982078853047
363.0,0.6594982078853047
364.0,0.37362637362637363
376.0,0.5581395348837209
388.0,0.8475120385232745
389.0,-0.021505376344086002
391.0,0.7301136363636364
395.0,0.37362637362637363
533.0,0.6594982078853047
534.0,0.6594982078853047
535.0,0.6481481481481481
536.0,0.6594982078853047
538.0,0.4836956521739131
539.0,-0.010638297872340496
540.0,0.6594982078853047
541.0,0.7912087912087913
543.0,0.6594982078853047
545.0,-0.010638297872340496
546.0,0.4836956521739131
548.0,0.6594982078853047
549.0,0.4836956521739131
550.0,0.4836956521739131
551.0,0.4836956521739131
552.0,0.7912087912087913
553.0,-0.021505376344086002
554.0,0.7912087912087913
555.0,0.4836956521739131
557.0,0.6594982078853047
558.0,-0.021505376344086002
559.0,0.37362637362637363
560.0,0.2962962962962963
561.0,0.4836956521739131
562.0,-0.032608695652173836
563.0,-0.032608695652173836
564.0,-0.021505376344086002
565.0,-0.021505376344086002
566.0,1.0
567.0,0.4836956521739131
568.0,0.6481481481481481
569.0,0.4836956521739131
570.0,1.0
571.0,1.0
572.0,-0.010638297872340496
573.0,-0.010638297872340496
574.0,1.0
575.0,-0.010638297872340496
576.0,-0.010638297872340496
577.0,1.0
578.0,1.0
579.0,0.6594982078853047
580.0,1.0
581.0,0.6594982078853047
582.0,1.0
583.0,1.0
584.0,1.0
585.0,1.0
586.0,0.4836956521739131
587.0,0.6594982078853047
588.0,1.0
589.0,1.0
590.0,1.0
591.0,0.7912087912087913
592.0,0.5425361155698234
593.0,1.0
594.0,1.0
596.0,1.0
597.0,0.19034090909090906
598.0,1.0
599.0,1.0
600.0,0.37362637362637363
601.0,1.0
602.0,0.2962962962962963
603.0,1.0
604.0,0.6594982078853047
605.0,1.0
606.0,1.0
607.0,-0.010638297872340496
608.0,-0.010638297872340496
609.0,-0.010638297872340496
610.0,1.0
611.0,-0.010638297872340496
612.0,0.6481481481481481
613.0,1.0
614.0,-0.010638297872340496
615.0,0.19034090909090906
616.0,1.0
617.0,1.0
618.0,1.0
619.0,1.0
620.0,1.0
621.0,1.0
622.0,1.0
623.0,1.0
624.0,1.0
625.0,1.0
626.0,1.0
627.0,1.0
628.0,1.0
629.0,1.0
630.0,1.0
631.0,0.7912087912087913
634.0,1.0
635.0,1.0
636.0,1.0
637.0,1.0
638.0,1.0
639.0,0.6594982078853047
640.0,1.0
641.0,-0.010638297872340496
642.0,1.0
643.0,1.0
644.0,0.4836956521739131
645.0,0.4836956521739131
646.0,-0.021505376344086002
647.0,0.7912087912087913
648.0,0.6594982078853047
649.0,1.0
650.0,-0.010638297872340496
651.0,1.0
652.0,1.0
653.0,0.6594982078853047
655.0,0.37362637362637363
656.0,1.0
657.0,1.0
658.0,1.0
659.0,1.0
660.0,0.6594982078853047
661.0,-0.021505376344086002
662.0,0.7912087912087913
663.0,0.6594982078853047
664.0,0.6594982078853047
665.0,1.0
667.0,0.6594982078853047
668.0,0.6594982078853047
669.0,-0.021505376344086002
670.0,1.0
671.0,0.6594982078853047
672.0,0.4836956521739131
675.0,0.6481481481481481
676.0,0.4836956521739131
677.0,1.0
678.0,-0.010638297872340496
679.0,-0.032608695652173836
680.0,1.0
681.0,1.0
682.0,0.6594982078853047
683.0,0.6594982078853047
684.0,0.4836956521739131
685.0,1.0
686.0,1.0
687.0,1.0
688.0,1.0
690.0,0.6594982078853047
691.0,0.4836956521739131
692.0,0.6594982078853047
693.0,1.0
694.0,1.0
695.0,1.0
697.0,0.7912087912087913
698.0,0.8475120385232745
699.0,1.0
700.0,0.6481481481481481
701.0,0.6594982078853047
702.0,0.11627906976744184
703.0,0.6481481481481481
704.0,1.0
705.0,1.0
707.0,-0.021505376344086002
708.0,0.37362637362637363
709.0,0.4836956521739131
710.0,-0.010638297872340496
711.0,-0.010638297872340496
712.0,0.4836956521739131
713.0,0.5425361155698234
714.0,1.0
716.0,0.7912087912087913
717.0,0.39335887611749676
718.0,1.0
719.0,1.0
720.0,1.0
721.0,1.0
722.0,0.6594982078853047
723.0,0.37362637362637363
724.0,1.0
725.0,1.0
726.0,1.0
727.0,1.0
728.0,1.0
729.0,1.0
730.0,-0.010638297872340496
731.0,-0.032608695652173836
732.0,1.0
733.0,1.0
734.0,0.4836956521739131
735.0,0.6481481481481481
736.0,0.6481481481481481
737.0,0.6481481481481481
738.0,0.6594982078853047
739.0,1.0
740.0,1.0
741.0,1.0
742.0,0.7912087912087913
744.0,1.0
745.0,1.0
746.0,0.7912087912087913
747.0,0.6594982078853047
749.0,-0.010638297872340496
750.0,1.0
751.0,0.6594982078853047
752.0,0.4836956521739131
753.0,1.0
754.0,1.0
755.0,1.0
756.0,1.0
757.0,1.0
758.0,0.7912087912087913
759.0,-0.0674157303370786
760.0,0.7912087912087913
761.0,1.0
762.0,1.0
763.0,0.37362637362637363
764.0,0.6481481481481481
765.0,0.6481481481481481
766.0,1.0
767.0,1.0
768.0,0.5425361155698234
769.0,0.5425361155698234
770.0,0.7912087912087913
771.0,0.7912087912087913
772.0,0.6481481481481481
773.0,1.0
774.0,1.0
775.0,1.0
776.0,0.2962962962962963
777.0,0.6481481481481481
778.0,0.2962962962962963
779.0,1.0
780.0,0.7912087912087913
781.0,0.4836956521739131
782.0,1.0
783.0,1.0
784.0,0.4836956521739131
785.0,0.2375601926163724
786.0,0.8475120385232745
787.0,0.2962962962962963
788.0,0.4836956521739131
789.0,0.7912087912087913
790.0,0.4836956521739131
791.0,0.37362637362637363
792.0,0.4836956521739131
793.0,0.4836956521739131
794.0,1.0
795.0,1.0
796.0,-0.021505376344086002
797.0,0.4836956521739131
798.0,0.37362637362637363
799.0,0.37362637362637363
800.0,1.0
801.0,1.0
802.0,1.0
803.0,0.6594982078853047
805.0,0.37362637362637363
806.0,0.6481481481481481
807.0,0.37362637362637363
808.0,-0.010638297872340496
809.0,0.37362637362637363
810.0,1.0
811.0,1.0
812.0,1.0
813.0,1.0
814.0,0.6594982078853047
815.0,1.0
816.0,0.7912087912087913
817.0,0.6594982078853047
818.0,0.6594982078853047
820.0,0.37362637362637363
821.0,0.37362637362637363
822.0,0.4836956521739131
823.0,1.0
824.0,0.37362637362637363
825.0,1.0
827.0,0.2962962962962963
829.0,-0.021505376344086002
831.0,1.0
832.0,1.0
833.0,1.0
834.0,1.0
835.0,1.0
836.0,1.0
837.0,1.0
838.0,0.7912087912087913
839.0,-0.0439560439560438
841.0,0.37362637362637363
842.0,0.2962962962962963
843.0,1.0
844.0,1.0
845.0,0.37362637362637363
847.0,1.0
848.0,1.0
849.0,1.0
850.0,0.4836956521739131
851.0,1.0
852.0,0.4836956521739131
853.0,1.0
854.0,1.0
855.0,1.0
856.0,1.0
857.0,1.0
858.0,0.4836956521739131
859.0,1.0
860.0,1.0
861.0,1.0
862.0,0.2962962962962963
863.0,0.37362637362637363
864.0,0.37362637362637363
865.0,-0.0439560439560438
866.0,0.6481481481481481
868.0,1.0
869.0,0.4836956521739131
870.0,0.4836956521739131
871.0,0.8475120385232745
872.0,1.0
873.0,1.0
874.0,1.0
875.0,1.0
876.0,1.0
877.0,0.6594982078853047
878.0,1.0
879.0,0.6594982078853047
880.0,1.0
881.0,1.0
882.0,1.0
883.0,1.0
884.0,1.0
885.0,1.0
886.0,0.6594982078853047
887.0,0.2962962962962963
888.0,1.0
889.0,1.0
890.0,1.0
891.0,1.0
892.0,-0.010638297872340496
893.0,0.4836956521739131
894.0,1.0
895.0,0.4836956521739131
898.0,-0.0439560439560438
899.0,0.4836956521739131
901.0,1.0
902.0,1.0
903.0,1.0
904.0,1.0
905.0,0.4836956521739131
907.0,0.8475120385232745
908.0,1.0
909.0,0.7912087912087913
910.0,1.0
911.0,1.0
912.0,0.4836956521739131
913.0,0.4836956521739131
914.0,0.6481481481481481
915.0,0.6594982078853047
916.0,1.0
917.0,0.37362637362637363
918.0,1.0
919.0,0.6594982078853047
920.0,-0.021505376344086002
921.0,-0.021505376344086002
922.0,0.4836956521739131
923.0,1.0
924.0,-0.032608695652173836
925.0,0.2375601926163724
926.0,0.7301136363636364
928.0,1.0
930.0,0.4836956521739131
931.0,-0.010638297872340496
932.0,0.6481481481481481
933.0,0.6481481481481481
934.0,0.4836956521739131
935.0,0.8786717752234994
936.0,1.0
937.0,0.7912087912087913
938.0,0.7301136363636364
939.0,0.4602272727272727
940.0,1.0
941.0,1.0
942.0,1.0
943.0,0.4836956521739131
944.0,0.6481481481481481
945.0,1.0
946.0,1.0
947.0,1.0
948.0,0.4836956521739131
949.0,1.0
950.0,0.4836956521739131
951.0,1.0
952.0,1.0
953.0,-0.05555555555555558
954.0,1.0
955.0,1.0
956.0,1.0
957.0,1.0
958.0,1.0
959.0,1.0
960.0,1.0
961.0,1.0
962.0,1.0
963.0,0.37362637362637363
964.0,0.37362637362637363
0.0,-0.032608695652173836
1.0,-0.010638297872340496
4.0,-0.010638297872340496
6.0,0.6594982078853047
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
16.0,-0.021505376344086002
18.0,1.0
19.0,1.0
20.0,1.0
21.0,1.0
22.0,1.0
23.0,1.0
26.0,0.6594982078853047
27.0,1.0
28.0,1.0
29.0,1.0
31.0,1.0
33.0,1.0
36.0,1.0
37.0,1.0
38.0,1.0
39.0,1.0
40.0,1.0
41.0,1.0
43.0,1.0
44.0,1.0
45.0,0.4836956521739131
47.0,1.0
48.0,0.4836956521739131
49.0,-0.010638297872340496
51.0,-0.010638297872340496
53.0,1.0
54.0,1.0
55.0,1.0
56.0,1.0
57.0,0.6481481481481481
58.0,1.0
61.0,0.39335887611749676
63.0,0.6481481481481481
64.0,1.0
68.0,1.0
69.0,1.0
70.0,1.0
76.0,1.0
77.0,1.0
79.0,1.0
80.0,1.0
81.0,0.7912087912087913
84.0,1.0
85.0,0.4836956521739131
86.0,0.6594982078853047
88.0,1.0
92.0,-0.010638297872340496
93.0,1.0
94.0,1.0
97.0,1.0
98.0,1.0
101.0,0.7912087912087913
102.0,0.7912087912087913
104.0,0.39335887611749676
109.0,1.0
110.0,1.0
111.0,0.2962962962962963
112.0,1.0
113.0,1.0
114.0,1.0
116.0,1.0
117.0,1.0
118.0,1.0
120.0,-0.010638297872340496
124.0,0.4836956521739131
126.0,1.0
127.0,1.0
128.0,1.0
130.0,1.0
131.0,1.0
132.0,0.4836956521739131
136.0,-0.010638297872340496
137.0,-0.010638297872340496
142.0,1.0
146.0,0.6481481481481481
147.0,1.0
148.0,1.0
149.0,1.0
151.0,1.0
152.0,-0.010638297872340496
153.0,-0.010638297872340496
154.0,1.0
155.0,1.0
156.0,0.6481481481481481
157.0,0.4836956521739131
158.0,1.0
159.0,0.4836956521739131
161.0,-0.010638297872340496
167.0,1.0
172.0,1.0
173.0,0.4836956521739131
174.0,1.0
175.0,1.0
176.0,1.0
177.0,1.0
189.0,1.0
190.0,1.0
195.0,1.0
196.0,0.4836956521739131
208.0,-0.010638297872340496
221.0,1.0
222.0,1.0
223.0,1.0
233.0,0.2962962962962963
235.0,1.0
238.0,0.6594982078853047
241.0,1.0
242.0,1.0
243.0,1.0
244.0,1.0
245.0,1.0
248.0,1.0
249.0,0.6594982078853047
250.0,0.4836956521739131
257.0,1.0
258.0,0.7912087912087913
259.0,0.5425361155698234
266.0,1.0
270.0,1.0
271.0,0.4836956521739131
274.0,0.6481481481481481
277.0,-0.010638297872340496
287.0,1.0
291.0,0.4836956521739131
294.0,1.0
296.0,-0.010638297872340496
302.0,0.6594982078853047
304.0,0.7912087912087913
305.0,1.0
306.0,0.6481481481481481
308.0,0.37362637362637363
311.0,1.0
312.0,1.0
315.0,0.8475120385232745
316.0,1.0
318.0,0.5425361155698234
320.0,1.0
321.0,1.0
322.0,0.8475120385232745
332.0,-0.010638297872340496
336.0,0.7912087912087913
339.0,1.0
340.0,0.7912087912087913
342.0,1.0
343.0,0.5425361155698234
345.0,0.4836956521739131
347.0,0.37362637362637363
352.0,1.0
355.0,-0.032608695652173836
357.0,0.6481481481481481
360.0,-0.010638297872340496
361.0,1.0
362.0,-0.021505376344086002
365.0,1.0
367.0,1.0
369.0,0.2962962962962963
370.0,1.0
371.0,1.0
382.0,1.0
387.0,1.0
396.0,1.0
397.0,1.0
512.0,-0.010638297872340496
537.0,0.0
average,0.7039702201465525
